node,name
prot17075,FOXQ1
prot17076,PKIB
prot17077,TRIM15
prot17078,TRIM9
prot17079,TRIM7
prot17080,TRIM6
prot17081,TRIM5
prot17082,TRIM4
prot17083,TRIM2
prot17084,NKX6-2
prot17085,FAM117A
prot17086,KRT23
prot17087,INO80B
prot17088,GREB1L
prot17089,SPEF2
prot17090,DCLK3
prot17091,LRRCC1
prot17092,CNTNAP4
prot17093,ZFHX2
prot17094,SETD5
prot17095,UNK
prot17096,FTO
prot17097,CFAP74
prot17098,ZDHHC5
prot17099,BRINP2
prot17100,TANGO6
prot17101,ZCCHC2
prot17102,TNKS1BP1
prot17103,SEMA4C
prot17104,CIPC
prot17105,AMBRA1
prot17106,UBE2O
prot17107,PHACTR1
prot17108,CEP295
prot17109,ZYG11B
prot17110,ZNF518B
prot17111,TANC1
prot17112,FHDC1
prot17113,ZC3H12C
prot17114,SELENOI
prot17115,XPO4
prot17116,GRIP2
prot17117,LNPK
prot17118,ASXL3
prot17119,CEP44
prot17120,ZNF436
prot17121,ZNF407
prot17122,DNAH6
prot17123,TTYH3
prot17124,ARHGAP39
prot17125,KLHL4
prot17126,SRCIN1
prot17127,MTMR12
prot17128,CCSER1
prot17129,THSD7B
prot17130,LRRC27
prot17131,B3GNT4
prot17132,WDR33
prot17133,BHLHE41
prot17134,BCL11B
prot17135,SLC39A8
prot17136,ACTR3C
prot17137,STRADB
prot17138,SLC7A5P2
prot17139,OR2B2
prot17140,OR2H1
prot17141,OR2J1
prot17142,OR11A1
prot17143,WDR12
prot17144,BPESC1
prot17145,POLR2J2
prot17146,YIPF3
prot17147,OR8D2
prot17148,TINAGL1
prot17149,NDEL1
prot17150,GPR88
prot17151,ACTR6
prot17152,TGIF2
prot17153,PRSS22
prot17154,SLC6A16
prot17155,ROGDI
prot17156,C20orf27
prot17157,PDGFD
prot17158,NRSN2
prot17159,PITHD1
prot17160,VN1R1
prot17161,IMUP
prot17162,DERL2
prot17163,COMMD5
prot17164,NMUR2
prot17165,NPFFR1
prot17166,MAP1LC3B
prot17167,SENP6
prot17168,REXO4
prot17169,ELOVL4
prot17170,DDX24
prot17171,DNAI2
prot17172,POLR1E
prot17173,WDR61
prot17174,CHST5
prot17175,SLIRP
prot17176,SRR
prot17177,WNT10A
prot17178,CCDC90B
prot17179,NIF3L1
prot17180,EGLN1
prot17181,C6orf62
prot17182,MCOLN1
prot17183,PEG3
prot17184,TMEM39B
prot17185,NYX
prot17186,CTDSP1
prot17187,PSME3IP1
prot17188,ANKRD2
prot17189,SLC5A7
prot17190,EIF5A2
prot17191,WWTR1
prot17192,HAPLN2
prot17193,PRDM14
prot17194,FGF23
prot17195,SCAND2P
prot17196,MS4A7
prot17197,CHST6
prot17198,ZNF350
prot17199,IL22
prot17200,AICDA
prot17201,TWSG1
prot17202,NXF2
prot17203,PBOV1
prot17204,COA1
prot17205,LAT2
prot17206,MFF
prot17207,HOXD1
prot17208,NAA50
prot17209,CHRNA10
prot17210,GFRA4
prot17211,LACRT
prot17212,UBA5
prot17213,MKRN2
prot17214,LHPP
prot17215,NACA2
prot17216,ADAM19
prot17217,SLC22A4
prot17218,MTFR1L
prot17219,SPRTN
prot17220,TMEM126A
prot17221,MAF1
prot17222,DRC3
prot17223,PAIP1
prot17224,CLPB
prot17225,KATNBL1
prot17226,MIS12
prot17227,RAB33B
prot17228,LSG1
prot17229,ZMYND15
prot17230,NUAK2
prot17231,NBPF3
prot17232,IQCG
prot17233,FAM107B
prot17234,NAT10
prot17235,TMEM191A
prot17236,RNF32
prot17237,COMMD4
prot17238,SPATC1L
prot17239,IQCN
prot17240,KLC2
prot17241,CRISPLD2
prot17242,ZMYND12
prot17243,SLC25A31
prot17244,TMEM117
prot17245,BTBD1
prot17246,ILKAP
prot17247,ZNF541
prot17248,XRN2
prot17249,TOLLIP
prot17250,SAP130
prot17251,USP44
prot17252,BRD8
prot17253,RNF38
prot17254,SHARPIN
prot17255,ARL6
prot17256,NSRP1
prot17257,INTS2
prot17258,KLHL25
prot17259,RACGAP1
prot17260,CYP4F30P
prot17261,ENKD1
prot17262,CCDC113
prot17263,TKTL2
prot17264,QRICH2
prot17265,PARP12
prot17266,SIK2
prot17267,RSPH6A
prot17268,PUS7L
prot17269,CSTF2T
prot17270,WWP1
prot17271,ZCWPW1
prot17272,ZNF700
prot17273,RAB6C
prot17274,PCBD2
prot17275,NT5C3A
prot17276,AGPAT4-IT1
prot17277,CYRIA
prot17278,FXYD6
prot17279,AP5M1
prot17280,TMEM222
prot17281,HDHD2
prot17282,GBP3
prot17283,QRSL1
prot17284,GABARAPL1
prot17285,DDX47
prot17286,RAB17
prot17287,MAGT1
prot17288,RAB1B
prot17289,MRPL18
prot17290,TSPYL1
prot17291,TMEM168
prot17292,LMAN2L
prot17293,CCDC8
prot17294,THAP2
prot17295,SMG9
prot17296,C11orf54
prot17297,FAM234A
prot17298,RNF208
prot17299,OSBPL5
prot17300,ATG10
prot17301,RBM38
prot17302,SIRPD
prot17303,CST11
prot17304,CSTL1
prot17305,NAPB
prot17306,GZF1
prot17307,DNTTIP1
prot17308,SLITRK2
prot17309,PCDHAC1
prot17310,CDH19
prot17311,ING2
prot17312,ALX4
prot17313,BCL11A
prot17314,STMN4
prot17315,ZBP1
prot17316,ABCG4
prot17317,SIL1
prot17318,CSRNP2
prot17319,SDCBP2
prot17320,MUC3B
prot17321,METTL9
prot17322,ANAPC1
prot17323,POLR2J3
prot17324,NXF5
prot17325,XYLT2
prot17326,IRF2BPL
prot17327,LPAR5
prot17328,GLT8D2
prot17329,UNC93B1
prot17330,CYSTM1
prot17331,TRPV6
prot17332,POLR3F
prot17333,RNASE7
prot17334,NUCKS1
prot17335,TMX4
prot17336,WFDC10A
prot17337,GTSF1L
prot17338,KIF13A
prot17339,ASCC2
prot17340,UPF3A
prot17341,WNT8A
prot17342,WNT5B
prot17343,RBSN
prot17344,ISCU
prot17345,SLC25A18
prot17346,TLNRD1
prot17347,MIR1-1HG
prot17348,NUP62CL
prot17349,DEFB129
prot17350,DEFB127
prot17351,SLC35B3
prot17352,OSBPL2
prot17353,C20orf85
prot17354,PCED1A
prot17355,DUSP15
prot17356,MYLK2
prot17357,MEGF9
prot17358,SLC25A51
prot17359,SLC6A17
prot17360,RSPH9
prot17361,DNAJC25
prot17362,ATG5
prot17363,OPN3
prot17364,WDR13
prot17365,ECRG4
prot17366,TSPAN10
prot17367,EPN3
prot17368,MED28
prot17369,OR2AG1
prot17370,OR10A5
prot17371,OR10A2
prot17372,OR10A4
prot17373,OR2D2
prot17374,CDT1
prot17375,MAGEH1
prot17376,ABCG8
prot17377,ABCG5
prot17378,EHD4
prot17379,GBA3
prot17380,S1PR5
prot17381,PORCN
prot17382,MMP28
prot17383,P2RY12
prot17384,C1orf21
prot17385,CDH23
prot17386,KCNH6
prot17387,SPTBN4
prot17388,OR51E2
prot17389,CARD9
prot17390,VPS33B
prot17391,VPS16
prot17392,VPS11
prot17393,IL25
prot17394,DCSTAMP
prot17395,SH3BGRL3
prot17396,ALDH8A1
prot17397,NEUROG2
prot17398,CXCL16
prot17399,CHST8
prot17400,SYT4
prot17401,SLC26A1
prot17402,GAN
prot17403,LHX5
prot17404,ARV1
prot17405,OR52A5
prot17406,OR51V1
prot17407,SLC25A32
prot17408,TRIOBP
prot17409,SEMA6A
prot17410,HSD3B7
prot17411,EPC1
prot17412,CCDC68
prot17413,SLK
prot17414,TSPYL2
prot17415,BLZF1
prot17416,CXXC4
prot17417,PPIL3
prot17418,SLC38A1
prot17419,LRMDA
prot17420,ARRDC1-AS1
prot17421,PDCL3
prot17422,SLC6A15
prot17423,MTIF3
prot17424,TNKS2
prot17425,TAOK3
prot17426,TMEM60
prot17427,RASSF4
prot17428,BHMT2
prot17429,RAB3GAP2
prot17430,ADNP
prot17431,DPH5
prot17432,KLK15
prot17433,KCNN2
prot17434,RNF39
prot17435,TNMD
prot17436,IKZF4
prot17437,RANBP17
prot17438,DHX36
prot17439,PPA2
prot17440,LINC00597
prot17441,ADAM7
prot17442,SPNS1
prot17443,MS4A6A
prot17444,MIXL1
prot17445,MRPL46
prot17446,CHRD
prot17447,CLEC4M
prot17448,HIPK2
prot17449,IFI27L2
prot17450,SLC12A5
prot17451,ZNF106
prot17452,SLCO5A1
prot17453,NKX2-4
prot17454,PARL
prot17455,CDIP1
prot17456,MMP27
prot17457,PNN
prot17458,RHBG
prot17459,TTYH1
prot17460,VCX
prot17461,VCX3B
prot17462,VCX2
prot17463,ADAMTS10
prot17464,EPB41L4B
prot17465,TMEM245
prot17466,FOXP1
prot17467,CRISPLD1
prot17468,OR51B5
prot17469,OR51B6
prot17470,OR51M1
prot17471,OR51J1
prot17472,OR51I1
prot17473,OR51I2
prot17474,OR52D1
prot17475,UBQLN3
prot17476,PRO1933
prot17477,PABPC3
prot17478,PRO3102
prot17479,ENSG00000269823
prot17480,GGNBP2
prot17481,TP63
prot17482,SNX25
prot17483,KCTD10
prot17484,CPVL
prot17485,TRIT1
prot17486,C11orf68
prot17487,DPAGT1
prot17488,TCEAL2
prot17489,C12orf65
prot17490,GHITM
prot17491,BOLA2B
prot17492,MMADHC
prot17493,KCNF1
prot17494,TXNIP
prot17495,ATXN3L
prot17496,TMX1
prot17497,HRH4
prot17498,NELFA
prot17499,ACBD3
prot17500,CDC42EP4
prot17501,GAL3ST2
prot17502,KDM4C
prot17503,NDST4
prot17504,MUC13
prot17505,CENPH
prot17506,SEMA4A
prot17507,TMPRSS5
prot17508,TPK1
prot17509,PIGM
prot17510,PTPN23
prot17511,SEMA6C
prot17512,SEMA6B
prot17513,UNC45A
prot17514,MFSD1
prot17515,SMOC2
prot17516,MS4A5
prot17517,LRRN3
prot17518,R3HDML
prot17519,SRMS
prot17520,PPDPF
prot17521,DNAJC5
prot17522,ABHD16B
prot17523,LIME1
prot17524,DSN1
prot17525,HIPK3
prot17526,C1orf198
prot17527,RIMS4
prot17528,KCNK15
prot17529,CHMP4B
prot17530,RWDD1
prot17531,FZD8
prot17532,CUEDC2
prot17533,FBXL15
prot17534,RBKS
prot17535,KCNQ1DN
prot17536,FN3K
prot17537,POFUT1
prot17538,TSPY26P
prot17539,PIGU
prot17540,MAP1LC3A
prot17541,TOR3A
prot17542,WNK1
prot17543,RNPEP
prot17544,GOLPH3L
prot17545,GOLPH3
prot17546,DPEP2
prot17547,OSGEPL1
prot17548,PLK3
prot17549,SAV1
prot17550,TUBB1
prot17551,DPEP3
prot17552,CLSTN2
prot17553,NXF3
prot17554,RHOJ
prot17555,DEF6
prot17556,ST6GALNAC4
prot17557,SMOC1
prot17558,EPB41L1
prot17559,CST9L
prot17560,GLIPR2
prot17561,DPH3P1
prot17562,FAM83D
prot17563,RAD21L1
prot17564,ZHX3
prot17565,TRABD
prot17566,SERHL2
prot17567,SMDT1
prot17568,RIBC2
prot17569,MTG2
prot17570,SENP3
prot17571,OSBPL3
prot17572,SMARCAD1
prot17573,FBXO44
prot17574,PLEKHA4
prot17575,EHD1
prot17576,RNF41
prot17577,PRDM13
prot17578,PRDM12
prot17579,NCOR1P1
prot17580,GSX1
prot17581,ZSCAN16
prot17582,EBF3
prot17583,RGCC
prot17584,GSTO2
prot17585,ZNF335
prot17586,PCIF1
prot17587,ESF1
prot17588,BANF2
prot17589,KLHL31
prot17590,-
prot17591,ALG2
prot17592,ANKRD19P
prot17593,ACTL8
prot17594,MROH8
prot17595,ZNF644
prot17596,HEATR1
prot17597,DUSP21
prot17598,SLC32A1
prot17599,C11orf1
prot17600,ZNF768
prot17601,SUV39H2
prot17602,PIEZO2
prot17603,ZBTB3
prot17604,ELOVL6
prot17605,TAF1D
prot17606,POMK
prot17607,THAP9
prot17608,C5orf66
prot17609,RABEP2
prot17610,PDZD7
prot17611,TFB2M
prot17612,ZCCHC4
prot17613,IKZF5
prot17614,CDCP1
prot17615,CXorf56
prot17616,CIAO2A
prot17617,SLITRK6
prot17618,DHX35
prot17619,FAM124B
prot17620,PRORY
prot17621,OCEL1
prot17622,ZNF576
prot17623,PIF1
prot17624,RERGL
prot17625,RPP21
prot17626,NSUN3
prot17627,IGFLR1
prot17628,STN1
prot17629,ASB7
prot17630,C16orf95
prot17631,BICC1
prot17632,DENND2D
prot17633,PCNX3
prot17634,ZNF385D
prot17635,CLMP
prot17636,EPHX3
prot17637,XKR8
prot17638,HAUS4
prot17639,FNDC4
prot17640,CCDC134
prot17641,TUT1
prot17642,TMEM38A
prot17643,CCDC86
prot17644,REEP4
prot17645,SOX17
prot17646,C11orf49
prot17647,ILRUN
prot17648,OPA3
prot17649,PRR36
prot17650,TMEM231
prot17651,ARMC7
prot17652,RETREG1
prot17653,MYH16
prot17654,TASP1
prot17655,SLA2
prot17656,CIAO3
prot17657,DHX33
prot17658,ACSS3
prot17659,NOL6
prot17660,ZDHHC6
prot17661,WDCP
prot17662,YTHDC2
prot17663,AZI2
prot17664,EPS8L2
prot17665,ESRP2
prot17666,RPAP3
prot17667,BCAS3
prot17668,ALG9
prot17669,LDAH
prot17670,RIOX1
prot17671,ANTXR1
prot17672,TMEM134
prot17673,C19orf44
prot17674,WDR55
prot17675,MAGIX
prot17676,RNF167
prot17677,RANBP3
prot17678,EGLN3
prot17679,GAREM1
prot17680,ZNF552
prot17681,RUBCNL
prot17682,CWH43
prot17683,SPRING1
prot17684,LRRC19
prot17685,ASB8
prot17686,GREM2
prot17687,DCTPP1
prot17688,ELAC1
prot17689,SH2D4A
prot17690,EXO5
prot17691,PEAK1
prot17692,CPLANE1
prot17693,RPF2
prot17694,SMYD3
prot17695,C7orf69
prot17696,SYNC
prot17697,AAMDC
prot17698,DOCK5
prot17699,WDR26
prot17700,TDRD3
prot17701,C8orf33
prot17702,ATP13A3
prot17703,TMEM185B
prot17704,METTL17
prot17705,PPP1R3E
prot17706,KIR3DX1
prot17707,SUDS3
prot17708,ZSWIM4
prot17709,VSIR
prot17710,SCAF1
prot17711,MVB12B
prot17712,PLEKHG2
prot17713,ZNF442
prot17714,ZNF665
prot17715,ZNF703
prot17716,CATSPERB
prot17717,C10orf95
prot17718,AUNIP
prot17719,CCSER2
prot17720,SYNDIG1
prot17721,NAA60
prot17722,C1orf115
prot17723,ZNF696
prot17724,IFT22
prot17725,DIPK2B
prot17726,NRDE2
prot17727,KAT8
prot17728,PTGES2
prot17729,TLE6
prot17730,PACC1
prot17731,PHAX
prot17732,DCLRE1B
prot17733,DNAJC18
prot17734,METTL8
prot17735,UBE2Z
prot17736,GEMIN7
prot17737,NIPAL2
prot17738,ACAD9
prot17739,TUBA4B
prot17740,NT5DC2
prot17741,VCPKMT
prot17742,YY1AP1
prot17743,RMND5A
prot17744,PRKRIP1
prot17745,TTC12
prot17746,ZMAT4
prot17747,KAT14
prot17748,ZNF430
prot17749,CAAP1
prot17750,NOL11
prot17751,DDX31
prot17752,METTL7A
prot17753,MANSC1
prot17754,PAAT
prot17755,MMRN2
prot17756,COQ10B
prot17757,BRD9
prot17758,CNNM2
prot17759,MINDY3
prot17760,EVA1A
prot17761,ZNF395
prot17762,SRD5A3
prot17763,HEXA-AS1
prot17764,CCNP
prot17765,MOB1A
prot17766,AKTIP
prot17767,ZFAND3
prot17768,ECT2
prot17769,-
prot17770,LINC00472
prot17771,FAM204A
prot17772,PLEKHF2
prot17773,TRIM45
prot17774,IPPK
prot17775,LINC00574
prot17776,ZDHHC11
prot17777,VRTN
prot17778,ANKZF1
prot17779,GORASP2
prot17780,ZWILCH
prot17781,REEP1
prot17782,MTHFD2L
prot17783,JPT2
prot17784,RNF121
prot17785,SP140L
prot17786,SLC25A22
prot17787,PSTPIP2
prot17788,MED20
prot17789,ZNF702P
prot17790,WDR76
prot17791,C14orf93
prot17792,QTRT2
prot17793,WDR54
prot17794,ACTR8
prot17795,SYNPO2L
prot17796,MARCHF7
prot17797,ARMT1
prot17798,PANK3
prot17799,CNOT10
prot17800,LRRC40
prot17801,RMI1
prot17802,EHMT1
prot17803,SFXN1
prot17804,VIPAS39
prot17805,ZNF408
prot17806,ANKRA2
prot17807,COG4
prot17808,ACTR5
prot17809,AGO3
prot17810,VPS37B
prot17811,MAP6D1
prot17812,MRPL44
prot17813,USP42
prot17814,ERVMER34-1
prot17815,ISG20L2
prot17816,KANSL2
prot17817,AKIRIN1
prot17818,CHODL
prot17819,UNKL
prot17820,L2HGDH
prot17821,COPS7B
prot17822,NHEJ1
prot17823,DBNDD1
prot17824,NANOG
prot17825,SEC61A2
prot17826,CAB39L
prot17827,FKRP
prot17828,ELP3
prot17829,RNF122
prot17830,JMJD4
prot17831,RPF1
prot17832,GPN2
prot17833,POLR1B
prot17834,LIN28A
prot17835,ZMAT3
prot17836,UCK1
prot17837,FN3KRP
prot17838,TBC1D17
prot17839,CALHM2
prot17840,CARS2
prot17841,CERS4
prot17842,EFCC1
prot17843,RSAD1
prot17844,-
prot17845,SLC52A2
prot17846,PPCS
prot17847,SUGCT
prot17848,UBTD1
prot17849,WDR41
prot17850,EFCAB1
prot17851,MEAF6
prot17852,ZNF556
prot17853,FBRS
prot17854,TASL
prot17855,SAP30L
prot17856,EBF2
prot17857,NMNAT1
prot17858,MLXIP
prot17859,LIN7B
prot17860,KIF9
prot17861,ADGRL3
prot17862,C17orf75
prot17863,SLC28A3
prot17864,ROPN1
prot17865,LMAN1L
prot17866,SIAE
prot17867,PELI2
prot17868,PLEKHA5
prot17869,SMURF2
prot17870,UPF2
prot17871,TPT1P8
prot17872,RNPEPL1
prot17873,GNB4
prot17874,XPO5
prot17875,EDA2R
prot17876,GRPEL1
prot17877,BRF2
prot17878,CLSPN
prot17879,UGT1A7
prot17880,UGT1A10
prot17881,UGT1A8
prot17882,MAGEF1
prot17883,BCO1
prot17884,CLK4
prot17885,PRDM16
prot17886,ELOVL3
prot17887,MYG1
prot17888,BCL2L12
prot17889,KCNK13
prot17890,KCNK12
prot17891,PLEKHA2
prot17892,PLEKHA3
prot17893,PLEKHA1
prot17894,IL1RL2
prot17895,SEBOX
prot17896,SCPEP1
prot17897,CYP3A43
prot17898,SP110
prot17899,NTN4
prot17900,ELL3
prot17901,MKKS
prot17902,CACYBP
prot17903,PIDD1
prot17904,NMUR1
prot17905,RRAGC
prot17906,FANCE
prot17907,TRPV4
prot17908,FOLH1B
prot17909,CDHR5
prot17910,RC3H2
prot17911,PATZ1
prot17912,IL21
prot17913,IL21R
prot17914,ZFYVE1
prot17915,ST20
prot17916,ATP6V0A4
prot17917,IFT122
prot17918,LY9
prot17919,RHOF
prot17920,PDF
prot17921,RDH14
prot17922,BEX1
prot17923,MKNK2
prot17924,PARVG
prot17925,PARVB
prot17926,C3orf14
prot17927,CYP4F11
prot17928,PLAC1
prot17929,USP29
prot17930,CLTRN
prot17931,AS3MT
prot17932,TNS1
prot17933,LRTM1
prot17934,PLGRKT
prot17935,NMRAL1
prot17936,VEZT
prot17937,SPC25
prot17938,TAF9B
prot17939,GOLGA2P5
prot17940,SLC38A10
prot17941,CDH20
prot17942,ZNF287
prot17943,ZNF286A
prot17944,BARX1
prot17945,ETNK1
prot17946,POPDC2
prot17947,POPDC3
prot17948,SPACA1
prot17949,LPAR2
prot17950,LRRC4
prot17951,ADGRL4
prot17952,SND1-IT1
prot17953,LGR6
prot17954,RXFP1
prot17955,NOX3
prot17956,SGK2
prot17957,ARNT2
prot17958,TMEM165
prot17959,OTOF
prot17960,APOBEC3G
prot17961,SLC25A19
prot17962,PROK2
prot17963,TMBIM4
prot17964,NOD2
prot17965,EML4
prot17966,MRM3
prot17967,GLOD4
prot17968,GPBP1L1
prot17969,CBX8
prot17970,PCDH9
prot17971,WFDC1
prot17972,SLC24A3
prot17973,SENP2
prot17974,CRLF2
prot17975,CENPJ
prot17976,ZBTB20
prot17977,MUC5B
prot17978,CAPN10
prot17979,GPR35
prot17980,NEK6
prot17981,SPON1
prot17982,MCCC2
prot17983,HES4
prot17984,GDPD2
prot17985,ZFYVE28
prot17986,NCOA5
prot17987,TANC2
prot17988,EPG5
prot17989,MOV10
prot17990,ZNF532
prot17991,METTL14
prot17992,ARHGEF10L
prot17993,SMURF1
prot17994,ANO8
prot17995,TRPM3
prot17996,ZNF160
prot17997,GBA2
prot17998,CWC22
prot17999,NCKAP5L
prot18000,CPNE5
prot18001,SYTL2
prot18002,MAGEE1
prot18003,KIAA1586
prot18004,MSL2
prot18005,TNRC6C
prot18006,ANKH
prot18007,LRRC4C
prot18008,RAVER2
prot18009,ZSWIM6
prot18010,VAT1L
prot18011,ZBTB26
prot18012,ZDBF2
prot18013,ROBO2
prot18014,AGO4
prot18015,CHD8
prot18016,PCDH18
prot18017,GPAM
prot18018,ZFP14
prot18019,RESF1
prot18020,PLXNA4
prot18021,KIAA1549
prot18022,EPB41L5
prot18023,FBRSL1
prot18024,TRIM39
prot18025,TP53AIP1
prot18026,PGAP6
prot18027,GPN1
prot18028,GP6
prot18029,SDF2L1
prot18030,CSNK1G1
prot18031,HHATL
prot18032,GALNT9
prot18033,NPVF
prot18034,PDE11A
prot18035,CYP4F12
prot18036,TCF7L1
prot18037,EPB41L4A
prot18038,XAB2
prot18039,FGF22
prot18040,CD248
prot18041,CELSR2
prot18042,PREB
prot18043,POLD4
prot18044,BRMS1
prot18045,ZNF304
prot18046,TRPC7
prot18047,S100A14
prot18048,ZNF334
prot18049,SRA1
prot18050,ATP13A1
prot18051,MRS2
prot18052,GOPC
prot18053,MRPL47
prot18054,LYRM4
prot18055,BCL2L10
prot18056,SEPSECS
prot18057,CHMP1A
prot18058,PTPRH
prot18059,TM9SF3
prot18060,RANGRF
prot18061,XAGE1A
prot18062,MYO10
prot18063,C6orf50
prot18064,RETN
prot18065,NEUROD4
prot18066,ERVK-5
prot18067,JPH1
prot18068,APMAP
prot18069,PLAAT1
prot18070,-
prot18071,-
prot18072,WDR6
prot18073,TXNRD2
prot18074,TUFT1
prot18075,CD209
prot18076,VCX3A
prot18077,DNAJC4
prot18078,PRM3
prot18079,HMX1
prot18080,SH2D2A
prot18081,SINHCAF
prot18082,BPIFA1
prot18083,PDE7B
prot18084,ABCB6
prot18085,SLC40A1
prot18086,IL1RAPL2
prot18087,ARFGAP3
prot18088,GCM1
prot18089,ZCCHC17
prot18090,HMG20A
prot18091,AMBN
prot18092,MLXIPL
prot18093,RAB18
prot18094,ALG13
prot18095,PALMD
prot18096,SSU72
prot18097,ABCB9
prot18098,VTA1
prot18099,PNPLA8
prot18100,SARS2
prot18101,TNFRSF12A
prot18102,NPHS2
prot18103,CABP5
prot18104,POLM
prot18105,RAB9B
prot18106,SLC6A20
prot18107,MRPS30
prot18108,SLC39A2
prot18109,FGF20
prot18110,DYNLRB1
prot18111,MYOZ1
prot18112,TREM1
prot18113,EMC7
prot18114,KCNMB3
prot18115,MMP25
prot18116,MID1IP1
prot18117,ENY2
prot18118,SAYSD1
prot18119,NT5M
prot18120,CABP2
prot18121,PARD6A
prot18122,GPCPD1
prot18123,ACKR4
prot18124,LTB4R2
prot18125,KCNK9
prot18126,CCNB1IP1
prot18127,A4GALT
prot18128,MYOZ2
prot18129,MYNN
prot18130,SIX2
prot18131,EXOSC4
prot18132,SLCO1B3
prot18133,NRN1
prot18134,UBE2T
prot18135,NGRN
prot18136,NOP10
prot18137,SPAG4
prot18138,CD320
prot18139,CHST11
prot18140,OSGEP
prot18141,DMAP1
prot18142,IL23A
prot18143,ADAP2
prot18144,FZD3
prot18145,NGB
prot18146,UBN1
prot18147,PCDH12
prot18148,ZDHHC4
prot18149,ACP6
prot18150,ISYNA1
prot18151,IL1RAP
prot18152,NOX4
prot18153,OBP2B
prot18154,IL26
prot18155,TMEM138
prot18156,BRD7
prot18157,NMRK2
prot18158,DCP1A
prot18159,KRCC1
prot18160,FANCF
prot18161,KCNJ16
prot18162,MKKS
prot18163,ACOT13
prot18164,PNRC2
prot18165,MED4
prot18166,NXT2
prot18167,TIMMDC1
prot18168,NLRC4
prot18169,RIC8A
prot18170,SEMA4B
prot18171,GPR108
prot18172,C14orf132
prot18173,CD93
prot18174,B3GAT2
prot18175,SCRT2
prot18176,ATP13A2
prot18177,SLAMF7
prot18178,LUC7L
prot18179,ESM1
prot18180,AKIP1
prot18181,C11orf16
prot18182,ASCL3
prot18183,TMEM9B
prot18184,NRIP3
prot18185,SCUBE2
prot18186,SPINK5
prot18187,RPS10P5
prot18188,SLC52A3
prot18189,LZTFL1
prot18190,MRPL40
prot18191,PPAN
prot18192,EQTN
prot18193,PLCB1
prot18194,LHX9
prot18195,CASS4
prot18196,MEPE
prot18197,CRTAC1
prot18198,GPRC5C
prot18199,TRIM36
prot18200,HEYL
prot18201,TIGAR
prot18202,C12orf4
prot18203,ANO2
prot18204,COPRS
prot18205,A1CF
prot18206,WASH6P
prot18207,TRPV5
prot18208,TCF7L2
prot18209,JADE2
prot18210,RTN4
prot18211,CYLD
prot18212,IFT46
prot18213,PRSS16
prot18214,HINT3
prot18215,SERHL
prot18216,MANBAL
prot18217,RPRD1B
prot18218,MIEF1
prot18219,HPS4
prot18220,XPNPEP3
prot18221,DDX4
prot18222,RRAGD
prot18223,DMRT3
prot18224,DNAAF6
prot18225,OR2S2
prot18226,PFDN4
prot18227,SLC35C2
prot18228,KMT5A
prot18229,NIT2
prot18230,CCDC177
prot18231,G6PC2
prot18232,AVEN
prot18233,NECTIN3
prot18234,GPR84
prot18235,INCENP
prot18236,EXOSC5
prot18237,EXOSC3
prot18238,FSCN3
prot18239,KIF13B
prot18240,PAK6
prot18241,PRDM11
prot18242,PRDM10
prot18243,PRDM9
prot18244,PRDM8
prot18245,SEC31B
prot18246,PRDM7
prot18247,ANLN
prot18248,XPNPEP1
prot18249,CNGB3
prot18250,PRDM6
prot18251,PRDM5
prot18252,GPHN
prot18253,MYO5C
prot18254,NPDC1
prot18255,ZNF331
prot18256,ITM2C
prot18257,BIN3
prot18258,UTP3
prot18259,DAZ1
prot18260,STARD7
prot18261,ZC4H2
prot18262,ENTPD7
prot18263,ZNF71
prot18264,TCIM
prot18265,BIRC6
prot18266,ZNF302
prot18267,PDLIM7
prot18268,CD163L1
prot18269,ACSS2
prot18270,DYRK4
prot18271,PARP11
prot18272,PRMT8
prot18273,GDF3
prot18274,DIABLO
prot18275,DDX21
prot18276,SAR1A
prot18277,POLE4
prot18278,MAN1C1
prot18279,NANS
prot18280,SH3GLB2
prot18281,ASH1L
prot18282,EIF2B3
prot18283,BATF3
prot18284,MBNL1
prot18285,DLL4
prot18286,CYP26B1
prot18287,KLHL1
prot18288,ASAH2
prot18289,PXMP2
prot18290,ARHGEF4
prot18291,ARHGEF3
prot18292,KCNQ5
prot18293,SLC2A4RG
prot18294,DAZ3
prot18295,TLR9
prot18296,TLR8
prot18297,MXRA5
prot18298,SPHK2
prot18299,PDGFC
prot18300,SLC17A5
prot18301,EIF4ENIF1
prot18302,CHST12
prot18303,ST7
prot18304,SPTBN5
prot18305,SIRT7
prot18306,OTOR
prot18307,FBXO8
prot18308,FBXO6
prot18309,PICK1
prot18310,DUOX2
prot18311,DUOX1
prot18312,MMP26
prot18313,TSHZ2
prot18314,SH2B1
prot18315,CTPS2
prot18316,POLE3
prot18317,CHRAC1
prot18318,PRTFDC1
prot18319,SMYD2
prot18320,SDR39U1
prot18321,AAAS
prot18322,YAE1
prot18323,SNRK
prot18324,TUBG2
prot18325,DISC1
prot18326,PYY2
prot18327,PPY2P
prot18328,C8orf17
prot18329,GSN-AS1
prot18330,CCL28
prot18331,TULP4
prot18332,PAPOLB
prot18333,PCDHB16
prot18334,ABCB10
prot18335,BAZ1A
prot18336,STRN4
prot18337,SLC2A9
prot18338,ENAM
prot18339,ZNF277
prot18340,IL17RB
prot18341,LATS2
prot18342,OLFML3
prot18343,AASDHPPT
prot18344,METTL5
prot18345,OSTC
prot18346,CMC2
